TIPO_REC,P001,P002,P003,P007X,P008,NPRIN,P023_01,P023_04,P023_07
02,01,01,20,00400,0029,3363569,1,1.0,010606
02,01,01,20,00400,0029,3363569,2,1.0,010606
02,01,01,20,00400,0045,3363542,1,0.5,010606
02,01,01,20,00400,0065,3363554,1,2.0,010606
02,01,01,20,00400,0093,3363587,1,0.5,010606
02,01,01,20,00400,0114,3363492,1,1.5,010606
02,01,01,20,00400,0131,3363491,1,3.0,010603
02,01,01,20,00400,0131,3363491,2,0.29,010603
02,01,01,20,00400,0132,3363490,1,3.0,010114
02,01,01,21,00100,0010,3363817,1,2.5,010522
02,01,01,21,00100,0012,2772166,1,5.0,010114
02,01,01,21,00100,0024,0242768,1,0.5,010105
02,01,01,21,00100,0065,3363766,1,40.0,010105
02,01,01,21,00100,0066,3363794,1,80.0,010117
02,01,02,01,00101,0043,0549010,1,60.0,010202
02,01,02,01,00102,0007,0549066,1,4.0,010206
02,01,02,01,00200,0011,3206276,1,1.0,010206
02,01,02,01,00200,0011,3206276,2,2.5,010206
02,01,02,01,00200,0026,0238609,1,4.0,010206
02,01,02,01,00200,0043,3208493,1,4.0,220602
02,01,02,01,00200,0061,3206368,1,1.0,220804
02,01,02,01,00200,0091,0238606,1,0.0,220804
02,01,02,01,00301,0002,3204122,1,1.5,010203
02,01,02,01,00301,0065,0238676,1,3.0,010704
02,01,02,01,00301,0086,0208076,1,5.0,010704
02,01,02,01,00302,0008,3201277,1,16.0,060812
02,01,02,01,00302,0010,0210893,1,3.0,140305
02,01,02,01,00302,0017,3203136,1,5.0,060812
02,01,02,01,00302,0023,3203185,1,40.0,220504
02,01,02,01,00302,0028,3203137,1,2.0,140101
02,01,02,01,00302,0045,3203154,1,2.0,010203
02,01,02,01,00302,0047,0210894,1,4.0,010704
02,01,02,01,00302,0047,0210894,2,11.0,130701
02,01,02,01,00302,0049,3203197,1,19.0,010206
02,01,02,01,00302,0050,3203180,1,9.0,010704
02,01,02,01,00302,0051,3203199,1,10.0,010704
02,01,02,01,00302,0053,3203178,1,0.75,010206
02,01,02,01,00302,0060,3203170,1,3.0,010203
02,01,02,01,00302,0074,3203195,1,3.0,010206
02,01,02,01,00302,0081,3203190,1,12.0,060812
02,01,02,01,00302,0085,3203186,1,12.0,010206
02,01,02,01,00302,0103,3201265,1,10.0,010704
02,01,02,01,00302,0106,0238616,1,200.0,140308
02,01,02,01,00302,0116,3201205,1,58.0,010205
02,01,02,01,00303,0012,3203061,1,8.0,010206
02,01,02,01,00303,0016,3203062,1,2.0,010204
02,01,02,01,00303,0034,3203076,1,0.0,010204
02,01,02,01,00303,0037,3203100,1,1.0,010204
02,01,02,01,00303,0051,3203108,1,40.0,010704
02,01,02,01,00303,0060,3203118,1,1.25,010704
02,01,02,01,00303,0072,0549039,1,2.0,010704
02,01,02,01,00303,0073,3204134,1,4.5,010704
02,01,02,01,00303,0075,3204138,1,1.0,010204
02,01,02,01,00304,0004,0549058,1,3.0,010206
02,01,02,01,00304,0011,0549031,1,3.0,010206
02,01,02,01,00304,0012,3208019,1,21.0,010701
02,01,02,01,00304,0014,0549054,1,0.0,010206
02,01,02,01,00304,0048,0391538,1,1.5,010202
02,01,02,01,00304,0054,3209111,1,4.0,010206
02,01,02,01,00304,0058,3209110,1,15.0,010704
02,01,02,01,00304,0061,3208233,1,20.0,010206
02,01,02,01,00304,0065,3208227,1,13.0,010202
02,01,02,01,00304,0068,3209118,1,5.0,010701
02,01,02,01,00304,0071,3208231,1,36.5,010704
02,01,02,01,00304,0074,3209107,1,6.0,010701
02,01,02,01,00304,0085,3209113,1,13.0,010206
02,01,02,01,00304,0087,3208238,1,30.0,010704
02,01,02,01,00304,0092,0391526,1,15.5,010704
02,01,02,01,00304,0095,3208228,1,3.0,010206
02,01,02,02,00101,0025,3204717,1,18.0,060812
02,01,02,02,00101,0034,2959475,1,8.0,060812
02,01,02,02,00101,0038,2959478,1,2.0,060812
02,01,02,02,00101,0056,3204727,1,2.0,060812
02,01,02,02,00101,0077,3204702,1,6.0,060812
02,01,02,02,00101,0087,3204705,1,20.0,060101
02,01,02,02,00101,0094,2761856,1,2.0,060812
02,01,02,02,00102,0001,2958181,2,1.0,060812
02,01,02,02,00102,0001,2958181,1,1.5,060812
02,01,02,02,00102,0002,2958182,1,8.0,060812
02,01,02,02,00102,0002,2958182,3,1.0,060812
02,01,02,02,00102,0002,2958182,2,2.0,060812
02,01,02,02,00102,0004,2958184,1,0.75,060812
02,01,02,02,00102,0004,2958184,2,9.0,060812
02,01,02,02,00102,0005,2958185,1,0.5,060812
02,01,02,02,00102,0006,2958186,1,0.5,060812
02,01,02,02,00102,0007,2958187,1,0.5,060812
02,01,02,02,00102,0019,2958199,1,20.0,060812
02,01,02,02,00102,0033,2956843,1,10.0,220701
02,01,02,02,00102,0055,2959667,1,5.0,060812
02,01,02,02,00102,0055,2959667,2,1.0,060812
02,01,02,02,00102,0063,2956966,1,15.0,060812
02,01,02,02,00102,0064,2956967,1,2.0,060812
02,01,02,02,00102,0071,2956975,1,5.0,010206
02,01,02,02,00102,0097,2958180,1,0.5,060812
02,01,02,02,00102,0112,2958013,1,0.5,060812
02,01,02,02,00103,0065,2957921,1,2.0,060812
02,01,02,02,00201,0014,3201780,1,4.0,010201
02,01,02,02,00201,0024,3201774,1,30.0,010703
02,01,02,02,00201,0033,3201764,1,70.0,010206
02,01,02,02,00202,0005,3201055,1,7.0,140308
02,01,02,02,00202,0041,3201059,1,3.0,010704
02,01,02,02,00202,0054,3200199,1,40.0,060903
02,01,02,02,00202,0100,3200177,1,1.0,010704
02,01,02,02,00203,0006,3201008,1,3.0,010114
02,01,02,02,00203,0037,3201624,1,1.5,010205
02,01,02,02,00203,0044,3201716,1,5.0,010205
02,01,02,02,00203,0048,3201713,1,100.0,010205
02,01,02,02,00203,0053,3201692,1,100.0,010205
02,01,02,02,00203,0056,3201694,1,3.0,010205
02,01,02,02,00205,0011,3200495,1,4.0,060812
02,01,02,02,00205,0014,3200491,1,10.0,060812
02,01,02,02,00206,0004,2956878,2,20.0,010701
02,01,02,02,00206,0004,2956878,1,5.0,010205
02,01,02,02,00206,0020,2939400,1,40.0,010205
02,01,02,02,00206,0071,2956917,1,1.5,010201
02,01,02,02,00206,0092,2939217,1,2.5,060812
02,01,02,02,00208,0060,2956935,1,4.0,010206
02,01,02,02,00208,0071,2959183,1,7.0,200304
02,01,02,02,00208,0072,2959184,1,4.0,200304
02,01,02,02,00209,0003,2939238,1,1.0,220804
02,01,02,02,00209,0070,2959771,1,2.0,010201
02,01,02,02,00209,0091,2957873,1,1.0,010701
02,01,02,02,00210,0108,2956762,1,1.0,010206
02,01,02,02,00211,0005,3065365,1,2.0,060812
02,01,02,02,00211,0010,3200358,1,2.0,060812
02,01,02,02,00214,0010,2958086,1,1.0,010702
02,01,02,02,00214,0046,2958121,1,3.0,010702
02,01,02,02,00301,0003,3201882,1,1.0,010205
02,01,02,02,00301,0035,3201907,1,4.75,060812
02,01,02,02,00301,0045,3201892,1,15.0,060812
02,01,02,02,00301,0080,3201931,1,5.0,060812
02,01,02,02,00301,0109,3201939,1,6.5,060812
02,01,02,02,00302,0030,3201849,2,2.5,220701
02,01,02,02,00302,0030,3201849,1,1.5,220701
02,01,02,02,00303,0069,3202337,1,3.5,010201
02,01,02,02,00304,0027,2959954,1,2.0,060614
02,01,02,02,00304,0050,2939277,1,1.0,220801
02,01,02,02,00304,0076,2959978,1,1.0,220801
02,01,02,02,00304,0091,2959971,1,3.0,060812
02,01,02,02,00304,0093,3202095,1,24.0,999999
02,01,02,02,00305,0006,2956134,1,15.0,010205
02,01,02,02,00305,0008,2761255,1,10.0,200304
02,01,02,02,00305,0026,3204319,1,1.0,010704
02,01,02,02,00305,0080,2957551,1,2.0,010201
02,01,02,02,00305,0087,2957544,1,3.0,060812
02,01,02,02,00305,0103,2956059,1,6.0,010206
02,01,02,02,00307,0022,3202200,1,60.0,220601
02,01,02,02,00307,0034,3202192,1,3.0,010201
02,01,02,02,00308,0089,2953690,1,2.0,010201
02,01,02,03,00101,0006,3202039,1,70.0,220503
02,01,02,03,00101,0007,3200050,1,1.0,010702
02,01,02,03,00101,0021,3207271,1,4.0,220402
02,01,02,03,00101,0059,3200044,1,5.0,010704
02,01,02,03,00101,0071,3200081,1,4.0,140205
02,01,02,03,00101,0076,3200090,1,2.5,140205
02,01,02,03,00101,0077,3207216,1,4.0,140205
02,01,02,03,00101,0087,3200086,1,2.0,010702
02,01,02,03,00101,0122,3202032,1,3.0,010206
02,01,02,03,00102,0023,3202063,1,0.35,010702
02,01,02,03,00102,0056,3201987,1,3.0,010702
02,01,02,03,00102,0087,3201988,1,4.0,010702
02,01,02,03,00102,0091,3201998,1,2.0,010702
02,01,02,03,00102,0099,3201819,1,1.0,010702
02,01,02,03,00103,0065,3209408,1,5.0,140202
02,01,02,03,00201,0001,3202264,1,5.0,010206
02,01,02,03,00201,0002,3202265,2,0.5,010206
02,01,02,03,00201,0002,3202265,1,0.25,010206
02,01,02,03,00201,0003,3202267,1,2.0,010206
02,01,02,03,00201,0004,3202268,3,1.95,010206
02,01,02,03,00201,0004,3202268,1,0.75,010206
02,01,02,03,00201,0004,3202268,2,0.5,010206
02,01,02,03,00201,0006,3202277,3,0.65,010206
02,01,02,03,00201,0006,3202277,4,6.0,010206
02,01,02,03,00201,0006,3202277,2,0.65,010206
02,01,02,03,00201,0006,3202277,1,5.0,010206
02,01,02,03,00201,0007,3202276,1,9.0,010206
02,01,02,03,00201,0008,3202271,1,2.0,010206
02,01,02,03,00201,0009,3202272,1,0.5,010206
02,01,02,03,00201,0009,3202272,2,2.0,010206
02,01,02,03,00201,0011,3202278,1,2.5,010206
02,01,02,03,00201,0011,3202278,3,1.0,010206
02,01,02,03,00201,0011,3202278,2,2.5,010206
02,01,02,03,00201,0012,3201817,1,300.0,220710
02,01,02,03,00201,0014,3202008,1,5.0,010701
02,01,02,03,00201,0026,3202004,1,5.0,060613
02,01,02,03,00201,0047,3202055,1,2.5,010206
02,01,02,03,00201,0062,3202240,1,0.5,010206
02,01,02,03,00201,0069,3202246,1,3.0,999999
02,01,02,03,00202,0011,3201950,1,1.0,010206
02,01,02,03,00202,0023,3201971,1,2.0,010206
02,01,02,03,00202,0034,3201975,1,1.0,010206
02,01,02,03,00202,0036,3200023,1,1.0,010206
02,01,02,03,00202,0037,3207472,1,1.0,010206
02,01,02,03,00203,0024,3207778,2,0.0,140205
02,01,02,03,00203,0024,3207778,1,1.0,140201
02,01,02,03,00204,0001,2955779,1,6.0,010206
02,01,02,03,00204,0008,2955780,1,8.5,220805
02,01,02,03,00204,0009,2955772,1,8.0,010206
02,01,02,03,00204,0014,2955737,1,5.0,010206
02,01,02,03,00204,0018,3067538,1,1.5,010206
02,01,02,03,00204,0025,2955538,1,0.05,010206
02,01,02,03,00204,0064,2955522,1,10.0,010206
02,01,02,03,00204,0071,2955521,1,20.0,010206
02,01,02,03,00204,0073,2957443,1,10.0,220804
02,01,02,03,00205,0039,2957461,1,4.0,010702
02,01,02,03,00205,0060,3207799,1,1.0,010702
02,01,02,03,00205,0066,2959149,1,2.0,010702
02,01,02,03,00205,0076,3207789,1,3.0,010702
02,01,02,03,00205,0078,3207788,1,0.5,010702
02,01,02,03,00205,0079,3207790,1,0.5,010702
02,01,02,03,00205,0080,3207787,1,1.0,010702
02,01,02,03,00205,0088,2763087,1,0.25,010702
02,01,02,03,00205,0089,2959887,1,3.5,010206
02,01,02,03,00206,0036,2763030,1,0.0,010702
02,01,02,03,00206,0074,2959147,1,1.75,010702
02,01,02,03,00207,0001,3067535,1,20.0,220801
02,01,02,03,00207,0020,2957481,1,0.5,010206
02,01,02,03,00208,0013,2959871,1,2.5,010206
02,01,02,03,00208,0022,2959870,1,11.0,010206
02,01,02,03,00208,0060,2959835,1,1.0,010206
02,01,02,03,00209,0032,2957482,1,2.0,010206
02,01,02,03,00210,0009,2956109,1,1.0,010206
02,01,02,03,00210,0046,3208947,1,3.0,010206
02,01,02,03,00210,0048,2955405,1,0.5,010206
02,01,02,03,00300,0017,2959915,1,4.0,220802
02,01,02,03,00300,0085,2763043,1,1.5,061304
02,01,02,03,00401,0016,2939282,1,20.0,999999
02,01,02,03,00401,0020,3207686,1,3.0,200304
02,01,02,03,00401,0035,3207718,1,3.0,010201
02,01,02,03,00401,0042,3207713,1,80.0,010206
02,01,02,03,00401,0044,3207803,1,2.0,010704
02,01,02,03,00401,0049,3207809,1,2.0,200304
02,01,02,03,00401,0051,3207819,1,0.5,010702
02,01,02,03,00401,0054,2763074,1,7.5,010701
02,01,02,03,00401,0064,2760851,1,1.0,060803
02,01,02,03,00401,0064,2760851,2,0.5,060803
02,01,02,03,00401,0069,3207813,1,0.5,010201
02,01,02,03,00401,0070,2760853,1,4.0,220501
02,01,02,03,00402,0002,2760843,1,4.0,061101
02,01,02,03,00402,0007,2760841,1,1.5,010206
02,01,02,03,00402,0017,2760829,1,2.0,061201
02,01,02,03,00402,0023,2760827,1,1.0,010201
02,01,02,03,00402,0033,3207967,1,2.5,220701
02,01,02,03,00402,0035,3207989,1,4.0,200201
02,01,02,03,00402,0042,3207972,1,1.0,010206
02,01,02,03,00402,0043,3207981,1,4.0,010206
02,01,02,03,00402,0047,2763107,1,8.0,010704
02,01,02,03,00402,0063,2763110,1,8.0,010206
02,01,02,03,00402,0082,3207964,1,4.0,060411
02,01,02,03,00402,0088,2763101,1,2.0,060401
02,01,02,03,00402,0089,2763114,1,0.75,060401
02,01,02,03,00402,0090,2763111,1,13.0,010206
02,01,02,03,00402,0092,3207985,2,2.0,010201
02,01,02,03,00402,0092,3207985,1,7.0,010206
02,01,02,03,00402,0093,3207982,1,1.0,060401
02,01,02,04,00101,0023,2869822,1,4.5,010206
02,01,02,04,00101,0043,3200831,1,2.0,010206
02,01,02,04,00101,0049,3200835,1,2.0,010201
02,01,02,04,00101,0063,3200900,1,3.0,010206
02,01,02,04,00101,0064,3200891,1,0.0,010206
02,01,02,04,00101,0070,3200894,1,2.0,010206
02,01,02,04,00101,0072,3200896,2,1.5,010201
02,01,02,04,00101,0072,3200896,1,2.0,010206
02,01,02,04,00101,0075,3200920,1,1.0,010206
02,01,02,04,00101,0078,3200913,1,3.0,010206
02,01,02,04,00101,0081,3200899,1,3.0,010206
02,01,02,04,00101,0091,3200917,1,1.5,010201
02,01,02,04,00101,0096,3341742,1,1.0,010201
02,01,02,04,00101,0117,3341296,1,5.0,010206
02,01,02,04,00102,0002,3341299,1,2.0,010206
02,01,02,04,00102,0031,2869855,1,5.0,010201
02,01,02,04,00102,0046,3200859,1,3.0,010206
02,01,02,04,00102,0048,2869842,1,30.0,010110
02,01,02,04,00102,0049,2869843,1,10.0,010201
02,01,02,04,00102,0057,2869869,1,2.0,140111
02,01,02,04,00102,0076,2869865,1,9.0,010206
02,01,02,04,00102,0097,3200868,1,1.75,010206
02,01,02,04,00102,0099,3200871,1,6.0,010206
02,01,02,04,00102,0102,3200867,1,0.2,010206
02,01,02,04,00102,0104,3067777,1,2.25,010206
02,01,02,04,00102,0115,3067774,1,5.0,010206
02,01,02,05,00201,0046,3362794,1,50.0,010401
02,01,02,05,00201,0059,3410610,1,30.0,010401
02,01,02,05,00202,0017,2420213,1,39.0,010401
02,01,02,05,00205,0010,3367107,1,0.5,010206
02,01,02,05,00205,0078,3367095,1,2.0,140304
02,01,02,05,00207,0009,2925689,1,5.0,060904
02,01,02,05,00207,0012,2925692,1,3.0,060802
02,01,02,05,00207,0013,2925693,1,5.0,060904
02,01,02,05,00209,0022,3362973,1,4.0,010401
02,01,02,05,00211,0030,2726449,1,20.0,010401
02,01,02,05,00211,0053,3064804,1,3.0,010707
02,01,02,05,00211,0060,3263818,1,200.0,010401
02,01,02,05,00212,0065,3417185,1,1.5,220803
02,01,02,05,00301,0028,3362848,1,2.0,200308
02,01,02,05,00301,0047,3362907,1,20.0,060801
02,01,02,05,00301,0063,3362925,1,0.5,200304
02,01,02,05,00301,0081,3362243,1,4.0,200304
02,01,02,05,00301,0089,3362251,1,2.0,200304
02,01,02,05,00301,0101,3362982,1,2.0,200304
02,01,02,05,00301,0128,3366921,1,10.0,999999
02,01,02,05,00301,0137,3362924,1,2.0,140308
02,01,02,05,00301,0144,3366931,1,5.0,060802
02,01,02,05,00303,0051,3366951,1,9.0,060904
02,01,02,05,00405,0007,3362427,1,4.0,010401
02,01,02,05,00501,0015,2778424,1,100.0,010202
02,01,02,05,00501,0029,2778429,1,6.5,220802
02,01,02,05,00501,0074,2778482,1,12.0,010401
02,01,02,05,00502,0059,3636059,1,4.0,010201
02,01,02,05,00502,0060,3412271,1,1.0,010201
02,01,02,05,00502,0063,3636060,1,30.0,010704
02,01,02,05,00503,0010,2923630,1,0.5,010202
02,01,02,05,00505,0002,2927911,1,4.0,010401
02,01,02,05,00505,0022,2925851,1,3.5,010202
02,01,02,05,00505,0040,2925789,1,5.0,010202
02,01,02,05,00505,0072,2925881,1,0.5,010202
02,01,02,05,00505,0143,3366374,1,30.0,010401
02,01,02,05,00505,0146,3366372,1,80.0,010401
02,01,02,05,00505,0150,2926275,1,1.5,060904
02,01,02,05,00505,0165,2926400,1,1.5,010502
02,01,02,05,00506,0006,2927937,1,50.0,010202
02,01,02,05,00506,0010,2927925,1,30.0,010201
02,01,02,05,00506,0016,2927928,1,5.0,060102
02,01,02,05,00603,0008,0238323,1,1.5,220802
02,01,02,05,00603,0009,3412398,1,0.5,220802
02,01,02,06,00100,0019,3633852,1,5.5,010201
02,01,02,06,00100,0028,3633843,1,4.0,010201
02,01,02,06,00100,0028,3633843,2,1.0,010201
02,01,02,06,00100,0030,3633842,1,1.75,010201
02,01,02,06,00100,0031,3635671,1,1.0,010201
02,01,02,06,00100,0032,3635676,2,4.0,010201
02,01,02,06,00100,0032,3635676,1,5.0,010201
02,01,02,06,00100,0035,3535673,1,10.0,010201
02,01,02,06,00100,0036,3635668,3,1.0,010201
02,01,02,06,00100,0036,3635668,4,1.0,010201
02,01,02,06,00100,0036,3635668,2,1.0,010201
02,01,02,06,00100,0036,3635668,1,1.0,010201
02,01,02,06,00100,0039,3635675,1,17.0,010201
02,01,02,06,00100,0041,3635679,1,1.0,010201
02,01,02,06,00100,0042,3635680,2,1.0,010202
02,01,02,06,00100,0042,3635680,4,1.0,010202
02,01,02,06,00100,0042,3635680,3,1.0,010202
02,01,02,06,00100,0042,3635680,1,1.0,010202
02,01,02,06,00100,0045,3635669,2,20.0,010201
02,01,02,06,00100,0045,3635669,1,10.0,010201
02,01,02,06,00100,0049,3635667,1,0.5,010201
02,01,02,06,00100,0049,3635667,2,0.5,010201
02,01,02,06,00100,0049,3635667,3,0.25,010201
02,01,02,06,00100,0050,3635662,2,0.5,010201
02,01,02,06,00100,0050,3635662,1,0.5,010201
02,01,02,06,00100,0051,3633821,1,1.0,010201
02,01,02,06,00100,0055,3635664,1,1.0,010201
02,01,02,06,00100,0056,3633822,1,3.0,010201
02,01,02,06,00200,0047,3634078,1,8.0,220802
02,01,02,06,00200,0056,3633876,1,3.0,010201
02,01,02,06,00200,0073,3634090,1,3.0,010201
02,01,02,06,00200,0096,3634132,1,10.0,060401
02,01,02,06,00200,0126,3633878,1,22.0,010701
02,01,02,06,00301,0046,3639746,1,30.0,010202
02,01,02,06,00301,0059,3633894,1,2.0,010201
02,01,02,06,00301,0065,3639745,1,2.0,010204
02,01,02,06,00301,0065,3639745,2,1.5,010204
02,01,02,06,00301,0069,3633892,1,8.0,010201
02,01,02,06,00301,0071,3639764,1,7.0,010201
02,01,02,06,00301,0075,3635633,1,2.0,010201
02,01,02,06,00301,0078,3635632,1,2.0,010201
02,01,02,06,00301,0081,3633891,1,1.5,010201
02,01,02,06,00301,0085,3635623,1,3.0,010201
02,01,02,06,00301,0094,3635621,1,1.0,010201
02,01,02,06,00302,0009,3633860,1,4.0,010204
02,01,02,06,00302,0015,3634121,1,3.0,220804
02,01,02,06,00302,0020,3639711,1,1.0,010204
02,01,02,06,00302,0023,3639707,1,6.0,010204
02,01,02,06,00302,0027,3634140,1,0.25,010204
02,01,02,06,00302,0030,3639702,1,1.0,010204
02,01,02,06,00302,0049,3639710,1,5.0,010204
02,01,02,06,00302,0091,3639715,1,20.0,010205
02,01,02,06,00302,0094,3639695,1,5.0,060812
02,01,02,06,00302,0113,3639733,1,2.0,010205
02,01,02,06,00302,0121,3639703,1,1.0,220604
02,01,02,06,00302,0150,3069319,1,2.0,220804
02,01,02,06,00303,0007,3639689,1,1.5,060101
02,01,02,06,00303,0079,3631647,1,17.5,220809
02,01,02,06,00304,0002,3366679,1,1.0,220804
02,01,02,06,00304,0042,3366714,1,6.0,220805
02,01,02,06,00304,0050,3366704,1,1.0,010203
02,01,02,06,00304,0064,3366738,1,2.0,220804
02,01,02,06,00304,0073,3366729,1,3.0,010201
02,01,02,06,00304,0077,3631655,1,20.0,100601
02,01,02,06,00305,0014,3366425,1,1.0,010204
02,01,02,06,00305,0020,3366433,1,2.0,010204
02,01,02,06,00305,0032,3366269,1,0.5,010204
02,01,02,06,00305,0051,3631750,1,3.0,010204
02,01,02,06,00305,0055,3366667,1,3.0,010204
02,01,02,06,00305,0091,3631758,1,0.0,010204
02,01,02,06,00305,0092,3366790,1,3.0,060812
02,01,02,06,00306,0009,3364266,1,1.0,010204
02,01,02,06,00306,0013,2928630,1,9.0,010704
02,01,02,06,00306,0025,3364271,1,5.0,010201
02,01,02,06,00306,0030,3631639,1,1.0,010202
02,01,02,06,00306,0087,3364060,1,1.25,010204
02,01,02,06,00306,0106,3364040,1,38.0,010401
02,01,02,06,00306,0118,3364070,1,40.0,100702
02,01,02,06,00306,0121,3364066,1,0.5,010203
02,01,02,06,00306,0136,3366705,1,7.0,220203
02,01,02,06,00307,0061,0210831,1,1.03,010204
02,01,02,06,00308,0006,2928679,1,1.0,010204
02,01,02,06,00308,0016,0211000,1,1.0,010203
02,01,02,06,00308,0019,2925147,1,0.75,010203
02,01,02,06,00308,0026,2925146,1,1.0,010203
02,01,02,06,00308,0039,2928629,1,4.0,010204
02,01,02,06,00308,0042,2927421,1,1.0,010204
02,01,02,06,00308,0045,2927431,1,8.5,010204
02,01,02,06,00308,0048,2927439,1,1.0,010203
02,01,02,06,00308,0064,2927336,1,1.0,010203
02,01,02,06,00308,0102,2925137,1,4.0,010204
02,01,02,06,00308,0107,2925129,1,2.0,010203
02,01,02,06,00308,0108,2925127,1,6.0,010203
02,01,02,06,00308,0121,3364280,1,4.0,010201
02,01,02,06,00309,0010,2925097,1,1.0,010203
02,01,02,06,00309,0023,2925083,1,0.7,010203
02,01,02,06,00309,0051,2928584,1,1.0,010204
02,01,02,06,00309,0070,2927394,1,3.0,010203
02,01,02,06,00309,0085,2927395,1,10.0,010203
02,01,02,06,00309,0107,2927367,1,1.0,010203
02,01,02,06,00310,0013,2905083,1,10.0,010203
02,01,02,06,00310,0017,1521978,1,10.0,010203
02,01,02,06,00310,0032,1521964,1,1.5,010203
02,01,02,06,00310,0037,0210858,1,1.5,010203
02,01,02,06,00310,0038,2720632,1,40.0,010203
02,01,02,06,00310,0043,2720638,1,0.0,010203
02,01,02,06,00310,0076,3069292,1,0.0,010203
02,01,02,06,00310,0077,3069298,1,1.0,010203
02,01,02,06,00310,0080,2649487,1,1.0,010203
02,01,02,06,00310,0080,2649487,2,18.0,220602
02,01,02,06,00310,0081,2649489,1,1.0,010203
02,01,02,06,00310,0088,2649498,1,1.0,010203
02,01,02,06,00310,0088,2649498,2,10.0,010203
02,01,02,06,00310,0093,2710869,1,30.0,010203
02,01,02,06,00310,0096,3069287,1,1.0,010203
02,01,02,06,00310,0109,2905375,2,14.0,010203
02,01,02,06,00310,0109,2905375,1,2.0,010203
02,01,02,06,00310,0124,2649492,1,6.0,010203
02,01,02,06,00310,0127,2905365,1,5.0,060812
02,01,02,06,00310,0135,2649483,1,3.0,010703
02,01,02,06,00310,0143,2649499,1,0.5,010203
02,01,02,06,00312,0026,3364328,2,1.0,220204
02,01,02,06,00312,0026,3364328,1,8.0,220204
02,01,02,06,00312,0042,3364398,1,2.0,140304
02,01,02,06,00313,0024,3064874,1,2.0,010203
02,01,02,06,00313,0025,3064875,1,0.0,010203
02,01,02,06,00313,0057,3202429,1,2.0,010204
02,01,02,06,00313,0061,2928040,1,21.0,010203
02,01,02,06,00313,0062,2928032,1,10.0,010203
02,01,02,06,00313,0062,2928032,2,10.0,010203
02,01,02,06,00313,0078,2928258,1,2.0,010704
02,01,02,06,00313,0078,2928258,2,18.0,010704
02,01,03,01,00101,0001,3364710,1,2.0,010308
02,01,03,01,00101,0005,3634303,1,3.0,010308
02,01,03,01,00101,0005,3634303,2,2.0,010308
02,01,03,01,00101,0005,3634303,3,1.0,010308
02,01,03,01,00101,0010,3364799,1,9.0,010308
02,01,03,01,00101,0010,3364799,2,4.0,010308
02,01,03,01,00101,0011,3364798,1,10.0,010308
02,01,03,01,00101,0011,3364798,3,13.0,010308
02,01,03,01,00101,0011,3364798,2,10.0,010102
02,01,03,01,00101,0020,3364789,1,1.0,010302
02,01,03,01,00101,0023,3364786,1,5.0,010302
02,01,03,01,00101,0034,3364774,1,2.0,010302
02,01,03,01,00101,0036,3364772,1,0.5,010308
02,01,03,01,00101,0037,3364771,1,15.0,010308
02,01,03,01,00101,0038,3364770,2,7.0,010308
02,01,03,01,00101,0038,3364770,1,3.0,010308
02,01,03,01,00101,0044,3364764,1,1.5,010308
02,01,03,01,00101,0045,3364763,1,2.0,010308
02,01,03,01,00101,0046,3364762,1,3.0,010305
02,01,03,01,00101,0048,3364680,1,7.0,010102
02,01,03,01,00101,0049,3364679,2,30.0,010102
02,01,03,01,00101,0049,3364679,3,10.0,010308
02,01,03,01,00101,0049,3364679,1,30.0,010302
02,01,03,01,00101,0050,3364678,1,2.5,010305
02,01,03,01,00101,0051,3364674,2,4.0,010302
